id,header,new_category GT,Act GT,box_index,label,topic,insight,quotes,insight_GT,url_link
20578,"Stock Market Today: S&P 500, Dow Futures Inch Up - State Street SPDR S&P 500 ETF Trust (ARCA:SPY)",MACRO-political,NO,2,informative,Q1 GDP revision,"The first-quarter Gross Domestic Product estimate was revised downward to 1.6% from 2%, primarily due to softer-than-expected consumer spending and a larger inventory drag.","He also pointed to the downward revision in the first-quarter (Q1) Gross Domestic Product (GDP) estimate, which was lowered to 1.6% from 2%.
The downward revision was made due to consumer spending coming in softer than previously estimated, as well as a larger drag from inventories.",evidance-event,https://www.benzinga.com/markets/equities/26/05/52865176/stock-market-today-sp-500-dow-futures-inch-up-as-us-iran-deal-awaits-trump-approval-dell-agilent?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
20578,"Stock Market Today: S&P 500, Dow Futures Inch Up - State Street SPDR S&P 500 ETF Trust (ARCA:SPY)",MACRO-political,NO,3,informative,Gold price surge,"Gold Spot US Dollar surged by 0.64% to hover around $4,524.800 per ounce, approaching its previous record high.","Gold Spot US Dollar surged by 0.64% to hover around $4,524.800 per ounce. Its last record high stood at $5,595.46 per ounce.",DROP,https://www.benzinga.com/markets/equities/26/05/52865176/stock-market-today-sp-500-dow-futures-inch-up-as-us-iran-deal-awaits-trump-approval-dell-agilent?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
20074,Keysight Stock Climbs On Record Q2 Earnings Beat: Details - Keysight Techs (NYSE:KEYS),earnings-reporting,YES,0,evidance-event,Q2 Earnings and Revenue Beat,"Keysight reported record Q2 earnings and revenue, significantly exceeding analyst estimates and showing strong year-over-year growth, leading to a stock price increase. The company also raised its fiscal 2026 expectations.","Keysight reported quarterly earnings of $2.87 per share, which beat the analyst consensus estimate of $2.32 by 23.71%
Quarterly revenue clocked in at $1.72 billion, which beat the analyst consensus estimate of $1.71 billion and was up from $1.31 billion in the same period last year.
Keysight delivered the strongest quarter in the company’s history, capping a record first half with all-time highs in orders, revenue, EPS and free cash flow",evidance-event,https://www.benzinga.com/markets/earnings/26/05/52677312/keysight-stock-climbs-on-record-q2-earnings-beat-details?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
20074,Keysight Stock Climbs On Record Q2 Earnings Beat: Details - Keysight Techs (NYSE:KEYS),earnings-reporting,YES,1,informative,Q3 EPS and Revenue Guidance,Keysight provided Q3 guidance that exceeded analyst expectations for both earnings per share and revenue.,"Keysight expects third-quarter EPS in a range of $2.43 to $2.49, versus the $2.14 analyst estimate, and revenue of $1.73 billion to $1.75 billion, versus the $1.64 billion estimate.",evidance-event,https://www.benzinga.com/markets/earnings/26/05/52677312/keysight-stock-climbs-on-record-q2-earnings-beat-details?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
2081,Inseego Launches Next-Generation Fixed Wireless Access (FWA) Outdoor CPE with Enhanced Performance and Increased Uplink Speeds,news-event,YES,0,informative,New 5G Outdoor CPE Launch,"Inseego announced the launch of its new Wavemaker 5G Outdoor CPE FW3000, designed to provide high-speed 5G and LTE connectivity for businesses in urban and rural areas, supporting download speeds up to 5 Gbps.","Inseego Corp. (Nasdaq: INSG), a technology leader in 5G mobile and fixed wireless solutions for mobile network operators, Fortune 500 enterprises, government and SMBs, today announced the launch of its next generation 5G outdoor CPE, the Inseego Wavemaker 5G Outdoor CPE FW3000.
Designed to deliver reliable and secure 5G and LTE connectivity, the FW3000 is an ideal solution for businesses in both urban and rural areas and supports download speeds up to 5 Gbps, ensuring seamless video streaming, internet access, and more.",informative,https://www.globenewswire.com/news-release/2025/01/09/3007384/33045/en/Inseego-Launches-Next-Generation-Fixed-Wireless-Access-FWA-Outdoor-CPE-with-Enhanced-Performance-and-Increased-Uplink-Speeds.html
12563,Wood Mackenzie appoints new Chief Commercial Officer,news-event,YES,,,(no insights extracted),,,,https://www.globenewswire.com/news-release/2025/12/01/3196936/0/en/Wood-Mackenzie-appoints-new-Chief-Commercial-Officer.html
7374,Accelsius Brings NeuCool™ to Equinix’s Co-Innovation Facility in Ashburn,news-event,YES,0,informative,Data center cooling deployment,"Accelsius's NeuCool™ IR80 system will be deployed in Q3 2025 at Equinix's Co-Innovation Facility in Ashburn, showcasing their advanced data center cooling technology.","Accelsius, a leader in advanced data center cooling solutions, announced that its proprietary NeuCool™ IR80 system will be deployed in Q3 2025 at Equinix’s Co-Innovation Facility (CIF) in the DC15 International Business Exchange™ (IBX®) data center at the Equinix Ashburn Campus.",informative,https://www.globenewswire.com/news-release/2025/07/15/3115442/0/en/Accelsius-Brings-NeuCool-to-Equinix-s-Co-Innovation-Facility-in-Ashburn.html
16901,TE Connectivity announces 10% increase in quarterly cash dividend to $0.78 - TE Connectivity (NYSE:TEL),dividend-reporting,YES,,,(no insights extracted),,,,https://www.benzinga.com/pressreleases/26/03/n51199818/te-connectivity-announces-10-increase-in-quarterly-cash-dividend-to-0-78?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
16312,What's Going On With Datadog Stock Thursday? - Datadog (NASDAQ:DDOG),news-report,YES,0,informative,Datadog and Sakana AI partnership,"Datadog has partnered with Sakana AI to collaborate on joint research, product innovation, and go-to-market strategies, focusing on enhancing AI systems for large enterprises in Japan. This aims to bridge AI innovation with production readiness.","This collaboration leverages Datadog’s established presence in the region and aims to enhance the performance and reliability of AI-powered applications.
The partnership is expected to bridge the gap between AI innovation and real-world production readiness, addressing the complexities that modern enterprises face as they adopt AI technologies.",informative,https://www.benzinga.com/markets/large-cap/26/02/50878804/datadog-sakana-ai-join-forces-to-accelerate-enterprise-ai-adoption?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
16312,What's Going On With Datadog Stock Thursday? - Datadog (NASDAQ:DDOG),news-report,YES,1,informative,Datadog Q2 2026 EPS and Revenue Estimates,"Datadog's upcoming Q2 2026 earnings report shows an estimated EPS of 33 cents, a decrease year-over-year, but an estimated revenue of $958.41 million, an increase year-over-year.","EPS Estimate: 33 cents (Down from 46 cents YoY)
Revenue Estimate: $958.41 Million (Up from $762.00 Million YoY)",DROP,https://www.benzinga.com/markets/large-cap/26/02/50878804/datadog-sakana-ai-join-forces-to-accelerate-enterprise-ai-adoption?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
10960,"Google To Streamline Ad Sales Unit In Latest Restructuring Move: Report - Amazon.com (NASDAQ:AMZN), Alpha",news-report,YES,0,evidance-event,Google ad sales restructuring,"Google is reportedly removing 'Managers of Managers' in its U.S. ad sales division to streamline decision-making, with affected employees transitioning to other roles and no layoffs mentioned in the memo.","Google informed its U.S. employees in the Google Customer Solutions (GCS) division about the impending changes to the leadership structure, set to take effect in January, as reported by Business Insider on Wednesday.
One significant change will be the removal of “Managers of Managers” (MoMs) across several teams, according to a memo by John Nicoletti, Vice President of GCS.
The memo did not mention any layoffs, stating that affected employees would transition into other roles, according to the report.",evidance-event,https://www.benzinga.com/markets/tech/25/10/48379072/google-to-streamline-ad-sales-unit-in-latest-restructuring-move-report
10960,"Google To Streamline Ad Sales Unit In Latest Restructuring Move: Report - Amazon.com (NASDAQ:AMZN), Alpha",news-report,YES,1,evidance-event,Meta AI division cuts,Meta has cut approximately 600 roles from its AI division as part of an operational streamlining effort.,"On Wednesday, Meta cut about 600 roles from its AI division to streamline operations, while Amazon reportedly plans to cut up to 15% of its HR staff.",evidance-event,https://www.benzinga.com/markets/tech/25/10/48379072/google-to-streamline-ad-sales-unit-in-latest-restructuring-move-report
10960,"Google To Streamline Ad Sales Unit In Latest Restructuring Move: Report - Amazon.com (NASDAQ:AMZN), Alpha",news-report,YES,2,evidance-event,Amazon HR staff cuts,Amazon is reportedly planning to reduce its HR staff by up to 15%.,"On Wednesday, Meta cut about 600 roles from its AI division to streamline operations, while Amazon reportedly plans to cut up to 15% of its HR staff.",evidance-event,https://www.benzinga.com/markets/tech/25/10/48379072/google-to-streamline-ad-sales-unit-in-latest-restructuring-move-report
10960,"Google To Streamline Ad Sales Unit In Latest Restructuring Move: Report - Amazon.com (NASDAQ:AMZN), Alpha",news-report,YES,3,evidance-event,Google manager cuts,Google previously reduced the number of managers overseeing small teams by 35% over the past year.,"At an all-hands meeting in August, Google disclosed that it had cut the number of managers overseeing small teams by 35% over the past year.",evidance-event,https://www.benzinga.com/markets/tech/25/10/48379072/google-to-streamline-ad-sales-unit-in-latest-restructuring-move-report
10960,"Google To Streamline Ad Sales Unit In Latest Restructuring Move: Report - Amazon.com (NASDAQ:AMZN), Alpha",news-report,YES,4,evidance-event,Google layoffs in Feb,"In February, Google implemented layoffs in its HR and cloud divisions to reduce costs and increase AI investments.","In February, Google implemented layoffs in its HR and cloud divisions to cut costs while boosting AI investments.",evidance-event,https://www.benzinga.com/markets/tech/25/10/48379072/google-to-streamline-ad-sales-unit-in-latest-restructuring-move-report
9975,InstrumentiX secures Keysight Technologies investment to advance trading infrastructure monitoring worldwide,merger/investment/funding,YES,0,informative,Keysight Technologies investment in InstrumentiX,"Keysight Technologies has acquired a strategic stake in InstrumentiX, a provider of trading infrastructure monitoring and analytics. This investment aims to accelerate the development and adoption of advanced monitoring solutions across capital markets by combining InstrumentiX's analytics with Keysight's visibility technologies.","InstrumentiX, an award-winning provider of trading infrastructure monitoring and analytics, today announced that Keysight Technologies, Inc. (NYSE: KEYS), a global technology leader in design, test and network visibility solutions, has acquired a strategic stake in the company.
Keysight’s targeted investment underscores InstrumentiX’s market-leading innovation and deepens the companies’ strategic partnership, accelerating development and expanding adoption of advanced monitoring solutions across capital markets.
We are delighted to deepen our relationship with InstrumentiX through this investment, which brings together their proven monitoring and analytics with our visibility technologies.",evidance-event,https://www.globenewswire.com/news-release/2025/10/01/3159223/0/en/InstrumentiX-secures-Keysight-Technologies-investment-to-advance-trading-infrastructure-monitoring-worldwide.html
